Order,Component,Type
946,実習,word
947,社会的,word
948,トムは社会的交流が苦手だ。,sentence
949,來,kanji
950,徠,kanji
951,家屋,word
952,この前の嵐で数軒の家屋が被害を受けた。,sentence
953,助力,word
954,あなたの助力がなかったら、彼はだめになっていたでしょう。,sentence
955,悉,kanji
956,封筒,word
957,この封筒に住所・氏名を書きなさい。,sentence
958,一人一人,word
959,その女性は一人一人を注意深く診断している。,sentence
960,惇,kanji
961,封鎖,word
962,この港は封鎖されうる。,sentence
963,実業,word
964,惚,kanji
965,属する,word
966,あなたはどのクラブに属していますか。,sentence
967,スマホ,word
968,お前のスマホ、ゲーム入ってんの？,sentence
969,惟,kanji
970,市販,word
971,この種の辞書は市販されている。,sentence
972,生活費,word
973,今月の生活費は先月よりかからない。,sentence
974,疌,kanji
975,捷,kanji
976,府,word
977,府県はフランスや日本の行政区域である。,sentence
978,府立,word
979,組,word
980,あなたの組でどの子が一番歌がうまいですか。,sentence
981,捺,kanji
982,引き出し,word
983,きれいなタオルは引き出しにありますよ。,sentence
984,例文,word
985,このような辞書には、「冷蔵庫」という言葉を使った例文が少なくとも2つは載っているはずだ。,sentence
986,掠,kanji
987,引き換え,word
988,品物は代金引換でお送りいたします。,sentence
989,貢献,word
990,あの大政治家は国家のためにどれほど貢献しているか分からない。,sentence
991,掬,kanji
992,弱点,word
993,これが彼女の弱点です。,sentence
994,マリア,word
995,「私はとても幸運だわ」とマリアは心の中で思った。,sentence
996,晨,kanji
997,循環,word
998,カナダでは季節の循環がはっきり見られます。,sentence
999,オーバー,word
1000,あなたはオーバーなしですますつもりですか。,sentence
1001,桶,kanji
1002,徹夜,word
1003,そのテストに合格したくて、徹夜で勉強した。,sentence
1004,及び,word
1005,信仰の問題を考えると、３０年代、および西欧の共産主義との恋愛ということに向かわざるをえない。,sentence
1006,梁,kanji
1007,忠実,word
1008,その翻訳は原作に見事に忠実であった。,sentence
1009,Tシャツ,sentence-component
1010,Tシャツやジーンズは、この場にふさわしくありません。,sentence
1011,梓,kanji
1012,性的,word
1013,彼女は科学における性的偏見について書いた。,sentence
1014,姉ちゃん,word
1015,「トム、お母さんは？」「姉ちゃんと買い物に行ってるよ」,sentence
1016,梛,kanji
1017,トムには、兄ちゃんか姉ちゃんかいるの？,sentence
1018,悲鳴,word
1019,その少女は炎を見て悲鳴を上げた。,sentence
1020,ソフト,word
1021,表計算ソフトは、覚えておくと何かと便利よ。,sentence
1022,梢,kanji
1023,意地,word
1024,あなたはどうしても意地を張るのだね。,sentence
1025,口座,word
1026,これらの口座に金が多く入り過ぎてる。,sentence
1027,梧,kanji
1028,承知,word
1029,あなたの申し出を承知しました。,sentence
1030,御都合,sentence-component
1031,あなたからご都合が悪いというお知らせがなければ水曜の夕方に参ります。,sentence
1032,抜群,word
1033,あなたはユーモアのセンスが抜群です。,sentence
1034,故,word
1035,「なんでトムはそんなに喜んでるの？」「君がゆえに」,sentence
1036,梶,kanji
1037,拡張,word
1038,その会社では拡張の計画があります。,sentence
1039,罠,kanji
1040,罠,word
1041,「罠に気をつけてっ！」と彼女は高い声で叫んだ。,sentence
1042,椛,kanji
1043,振動,word
1044,エアコン,word
1045,うちの車にはエアコンが付いている。,sentence
1046,毬,kanji
1047,据え置き,word
1048,どっ,sentence-component
1049,「ちょっと早く着きすぎちゃったね」「どっか喫茶店でも入って時間つぶそっか」,sentence
1050,淀,kanji
1051,換算,word
1052,あなたは何でも金に換算して考えない方がよい。,sentence
1053,傷付く,word
1054,しかし、彼女がすぐにプレゼントを捨ててしまって、彼は傷つきました。,sentence
1055,淋,kanji
1056,改める,word
1057,こうした事実から考えてみて、私たちの理論を改めることが必要かもしれない。,sentence
1058,伴う,word
1059,その手術には大変な痛みが伴う。,sentence
1060,淳,kanji
1061,文献,word
1062,専門の図書館が芸術に関する文献を収集している。,sentence
1063,年生,word
1064,あなたは何年生ですか。,sentence
1065,渚,kanji
1066,日本酒,word
1067,トムは日本酒が嫌いなの。,sentence
1068,寄越す,word
1069,お母さんがあなたたちに、ケーキとミルクをよこしたのよ。,sentence
1070,牽,kanji
1071,最先端,word
1072,食糧,word
1073,まもなく世界は食糧不足になるだろう。,sentence
1074,猪,kanji
1075,最強,word
1076,スペインは世界最強の国の一つだった。,sentence
1077,辛うじて,word
1078,かろうじて事故に遭わずにすんだ。,sentence
1079,琉,kanji
1080,木曜,word
1081,会合は来週木曜に開かれるはずです。,sentence
1082,褪,kanji
1083,青褪める,word
1084,お前の美しさに青ざめる。,sentence
1085,琢,kanji
1086,杉,word
1087,死後,word
1088,あなたは死後の命があることを信じますか。,sentence
1089,畢,kanji
1090,核心,word
1091,これがその問題の核心である。,sentence
1092,行方不明,word
1093,その医者の行方不明事件を調べなければならない。,sentence
1094,皐,kanji
1095,根回し,word
1096,大統領は辞任する前にお金に困らないように根回しした。,sentence
1097,大家族,word
1098,この家は便利なところにあるが、ただ困ったことに、私の大家族には狭すぎます。,sentence
1099,眸,kanji
1100,極秘,word
1101,彼女は極秘で私にその話をした。,sentence
1102,省く,word
1103,あなたが手伝ってくれれば、大いに手間が省ける。,sentence
1104,砦,kanji
1105,模型,word
1106,マイクは朝食後からずっと模型飛行機をつくっている。,sentence
1107,無作法,word
1108,ある人が間違いをしたからといってそれを笑うのは無作法である。,sentence
1109,祷,kanji
1110,欲,word
1111,トムは独占欲が強い。,sentence
1112,使い果たす,word
1113,そのお金は使い果たしてはいません。,sentence
1114,笙,kanji
1115,水分,word
1116,水分と栄養しっかり摂って、早く元気になってね。,sentence
1117,イングランド,word
1118,いつかイングランドに行ってみたいな。,sentence
1119,笠,kanji
1120,水素,word
1121,この物質は主に水素と酸素から出来ている。,sentence
1122,魚釣り,word
1123,ある日、老人は川へ魚釣りに行った。,sentence
1124,笹,kanji
1125,永久,word
1126,そして歴史は永久に変わった。,sentence
1127,手放す,word
1128,その指輪を手放すな。,sentence
1129,紬,kanji
1130,汁,word
1131,お汁はまだ熱いよ。,sentence
1132,皿洗い,word
1133,ああいう皿洗いはそうするのがいいらしい。,sentence
1134,絃,kanji
1135,法規,word
1136,我々は交通法規を守らなければならない。,sentence
1137,悩ます,word
1138,そんなことで頭を悩ます必要はない。,sentence
1139,絆,kanji
1140,洋画,word
1141,きっぱり,word
1142,「いやだ」ときっぱりした態度でこたえた。,sentence
1143,羚,kanji
1144,洗剤,word
1145,風呂掃除したいんやけど、どの洗剤を買えばいいの？,sentence
1146,同社,word
1147,同社の売上げは輸出の需要が強いおかげで伸びたが、競争が激しく利益はそれほど伸びなかった。,sentence
1148,脩,kanji
1149,消息,word
1150,あの人はアメリカへ立ったまま消息がない。,sentence
1151,リンカーン,sentence-component
1152,アメリカ人たる私は、リンカーンがすばらしい人だと思う。,sentence
1153,舵,kanji
1154,液体,word
1155,この透明な液体には毒が含まれている。,sentence
1156,此の間,word
1157,こないだ、カメラをなくしてしまった。,sentence
1158,菅,kanji
1159,深める,word
1160,彼は英国文化についての知識を深めるために英国へ行った。,sentence
1161,鹿,word
1162,その鹿はジェーンの三倍重い。,sentence
1163,菖,kanji
1164,混雑,word
1165,いつもこんなに混雑しているのですか。,sentence
1166,存ずる,word
1167,あなたにお目にかかって大変うれしく存じます。,sentence
1168,菩,kanji
1169,満点,word
1170,あの学生が英語で満点を取ったんだよ。,sentence
1171,14,sentence-component
1172,この年の正月は十四日から十七日まで四日間の雪を見た。,sentence
1173,菫,kanji
1174,濃厚,word
1175,お兄ちゃん,word
1176,あの人は、私の彼氏じゃないの。私のお兄ちゃんだよ。,sentence
1177,菱,kanji
1178,無断,word
1179,メアリーは母に無断でケーキを作った。,sentence
1180,当社,word
1181,あそこの建物は、当社が所有してるんですよ。,sentence
1182,萊,kanji
1183,無言,word
1184,助け合う,word
1185,あらゆる事情が助け合って彼を幸福にした。,sentence
1186,萌,kanji
1187,版画,word
1188,仕様,word
1189,お前達二人はどうしようもないばかだな。,sentence
1190,萠,kanji
1191,牧場,word
1192,その牧場には牛が５００頭ばかりいる。,sentence
