Sentence,Translation,SentenceID,TranslationID
「お手手洗った？」「うん。ママ」「石鹸で？匂わせて！」,"""Have you washed your hands?"" ""Yes, Mom."" ""With soap? Let me smell them!""",9991521,9990478
「お昼どこで食べる？」「トムが決めて。私優柔不断だから」,"""Where will we go for lunch?"" ""Tom, you decide. I can't. """,3060522,3061927
「お母さん、体温計知らない？」「いつもの場所にないの？」「うん、ないみたい」,"""Mom, do you know where the thermometer is?"" ""It's not in the usual place?"" ""Yeah, I checked.""",4001518,4635432
「お母さんって、何でそんなに家が好きなの？」「何でだろうね？お母さんもよくわかんない」「何それ？」「まぁ、いいじゃん。ご飯食べな」,"""Mom, why do you like this house so much?"" ""Hmm, I don't really know why."" ""What?"" ""Oh, never mind that. Now eat your food.""",10185556,10593435
「お父さん、今日は仕事に行かないの？お休み？」「あぁ、祝日だからな」,"""Dad, shouldn't you be at work today? Do you have a day off?"" ""That's right, it's a national holiday today.""",9748965,10070461
「お父さんとうまくいってないのか」「・・・」「すまない。立ち入ったことだった」,"""You don't get on well with your father?"" ""..."" ""Sorry, that was none of my business.""",75069,328650
「お父さんは忙しいですか？」「いや、忙しくないだろう。」,"""Is your father busy?"" ""No, I don't think he is.""",228495,65853
「お腹痛い」「どしたんかね？何か変なもの食べた？」「分かんない」,"""My stomach hurts."" ""How come? Did you eat something strange?"" ""No idea.""",9926676,9926677
「お腹空いた？」「いつも空いてるよ」,"""Are you hungry?"" ""I'm always hungry.""",9281190,3399334
「お腹空いてる？」「ううん、あんまり」,"""Are you hungry?"" ""No, not really.""",3854114,3865845
「お見事、よくやった」と小川選手を褒め称える報道が多かった。,"There were many journalists who praised Ogawa with, ""bravo, good show!""",74098,329622
「お願い」って言えよ。,Say please.,3488723,2111561
「お飲み物はいかがですか？」「すいません、いいです」,"""Would you like something to drink?"" ""Sorry, no thanks.""",74954,328765
「お飲み物はいかがですか？」「すいません、いいです」,"""Would you like something to drink?"" ""No, but thanks for offering.""",74954,543592
「かき氷を食べたいんだろうね」と言った。,"""He probably wants to eat some shaved ice,"" he said.",1368121,1487454
「かぼちゃは何個欲しいの？」「３個、お願いします」,"""How many pumpkins do you want?"" ""Three, please.""",9229766,8550073
「かわいいって言われるの好きなんです」とトムは少し恥ずかしそうに言った。,"""I love being told I'm cute"", said Tom, a little embarrassed.",2563179,2593939
「かわいければ、何してもいいとか、そういう考えやめた方がいいよ」「それって、僻み？」,"""You should stop thinking you can do whatever you want just because you're cute."" ""I think somebody's jealous!""",10557132,10558899
「きのこの山」と「たけのこの里」どっちが好き？,"Which confectionary do you prefer, ""mushroom mountain"" or ""bamboo village"".",9638009,9987521
「きみらはあんまりいい仕事をしていないね」私は言った。,"You didn't do a very good job, I said.",236632,73921
「きれいな宝石ですね」、適当な話題かどうかわからないが、とりあえずそう水を向けてみた。,"""Pretty gem, isn't it?"" Not knowing if it was a suitable subject or not, but anyway I tried to get her interest that way.",77040,326679
「くだらねえ都市伝説だろう」「でも、火のないところに煙は立たないというけどね」,"""Probably just a stupid urban legend"" ""But they do say 'there's no smoke without fire', don't they?""",74728,328991
「くれるの？」「いやあ、ホテルで呑むんですよ」「だろうね」,"""Can I have it?"" ""Sorry, I drank it at the hotel!"" ""Thought so.""",74953,328766
「こういうの、興味あるのですか」 「そう言うわけじゃありません。」,"""You're interested in this sort of thing?"" ""No, not really.""",513369,513370
「ここ、覚えてる？」「集団登校の待ちあわせ場所だな」,"""Remember here?"" ""It's where we gathered for going to school in groups.""",75585,328133
「ここから学校までどのくらいかかりますか」「歩いて約１０分です」,"""How far is it from here to your school?"" ""It's about ten minute's walk.""",236623,73912
「ここから駅までどのくらい距離がありますか」「約２マイルです」,"""How far is it from here to the station?"" ""It is about two miles.""",236624,73913
「ここだわ。ちょうどここがいい」と孫娘はいいました。,"""There,"" said the granddaughter, ""that's just the place.""",236622,73911
「ここに置いてたポテチしらない？」「知らない」,"""Do you know where the potato chips I left here are?"" ""No.""",9926675,9926685
「ここのバスは１時間に何回くらい出るのですか」「３０分ごとに出ます」,"""How often do the buses run in an hour?"" ""Every thirty minutes.""",236619,73908
「ここはもう町に住んでいるということなのだ」と小さいおうちはおもいました。そして彼女はそれが好きかどうかよくわかりませんでした。,"""This must be living in the city,"" thought the Little House, and didn't know whether she liked it or not.",236618,73907
「ここ何のお店だろう？」「入ってみる？」「うん」,"""What's this shop?"" ""Should we go in and have a look?"" ""OK.""",3597776,4645095
「こちらでお召し上がりですか？」「いえ、持ち帰りで」,"""Will you be eating in?"" ""No, I'll have it takeaway.""",3564415,4645008
「こちらでお召し上がりですか？」「いえ、持ち帰りで」,"""Dining in?"" ""No, we'll take it to go.""",3564415,10226668
「こちらの席は空いていますか？」は「ここの席座ってもいいですか？」よりもさらに自然で丁寧な表現だと私は思います。,"I think that the expression ""Is this seat taken?"" is even more natural sounding and polite than ""May I sit here?"".",8543387,10071470
「こちら温めますか？」「いえ、結構です」,"""Shall I heat this up?"" ""No thank you, it's fine.""",2806584,2811305
「この」とは何だ！人を「モノ」呼ばわりすんな。,"What do you mean, ""this""! Don't refer to people as objects.",9293124,10179011
「このカメラはどれくらいの価値がありますか」「約１００ドルくらいです」,"""How much is this camera worth?"" ""About 100 dollars.""",634968,634970
「このキノコ食べられる？」「何だって食べられるさ、一度ならね」,"""Is it OK to eat this mushroom?"" ""It's OK to eat anything once.""",2850310,2924297
「このキノコ食べられる？」「何だって食べられるさ、一度ならね」,"""Can I eat this mushroom?"" ""You can eat anything one time.""",2850310,2924301
「このジュース、目薬みたいな味がする」「目薬飲んだことあるの？」,"""This juice tastes like eye drops."" ""You've tasted eye drops?""",2921214,5884313
「このスーパーは今晩、やっていますか？」「ええ、やってますよ。土曜日は、朝の８時から夜の９時まで営業してます」,"""Is the supermarket open tonight?"" ""Yes, it is open on Saturdays from 8:00 am to 9:00 pm.""",3362210,3361976
「このペースで歩いて間に合うかな？」「間に合うに決まってんじゃん。まだあと30分もあるんだぜ」,"""Will we make it in time walking at this pace?"" ""Of course we will. We still have 30 minutes left.""",2397852,2397865
「このマークってなんだろう？急いでるってことかな？」「違うよ。ハートマークだよ。首をかしげて見てごらん」「あっ。ほんとだ。ありがとう」,"""What's with this symbol? Were you rushing?"" ""Not at all. It's a heart symbol. Try turning your head to the side."" ""Ah, it really is. Thanks.""",9776542,9990312
「この人はだれ？」「人じゃない。ぼくのかんがえたロボットだよ」,"""Who's this man?"" ""That's not a man. It's a robot I thought up!""",534298,534299
「この時計合ってるの？」「合ってるはずだよ。電波時計だもん」,"""Is this clock on time?"" ""It should be. It gets set automatically.""",3100138,4645013
