Order,Component,Type
824,あなたは寿司と天ぷら、どっちが好き。,sentence
825,乗じる,word
826,私は好機に乗じた。,sentence
827,取り,word
828,あなたに来た郵便物は取りに来られるまで保管しておきます。,sentence
829,予習,word
830,トムは明日の授業の予習をしているらしい。,sentence
831,飼い犬,word
832,トムさんは小さい男の子と彼の飼い犬の絵を描いている。,sentence
833,休学,word
834,トムは休学にはならなかった。,sentence
835,理想的,word
836,その家は理想的とはいえないが、まぁさしつかえはない。,sentence
837,余す,word
838,彼は、旅券を余そうとした。,sentence
839,サンプル,word
840,この例文は、書き方のサンプルなので必要に応じて内容を追加削除をしてからお使いください。,sentence
841,優越,word
842,優越感,word
843,あんなに美人なんだから、彼女も優越感を感じているんだろうな、きっと。,sentence
844,扠置く,word
845,それはさておき、他に必要なものはないか。,sentence
846,八つ当たり,word
847,オレに八つ当たりするなよ。,sentence
848,動画,word
849,この動画、どうやって作ったんですか？,sentence
850,割り箸,word
851,和食のレストランへ行くたびに、割り箸を家へもって帰ります。,sentence
852,却下,word
853,そんな提案はすぐに却下されるだけだ。,sentence
854,勅,word
855,進行中,word
856,そのプロジェクトは現在進行中である。,sentence
857,十字,word
858,彼は十字を切った。,sentence
859,路,word
860,十字路,word
861,その事故はある十字路で起こった。,sentence
862,締め出す,word
863,おまえを締め出してやる。,sentence
864,即死,word
865,その犬は即死した。,sentence
866,乗り切る,word
867,仕方がない、困ったことだが、何とかうまく乗り切ろう。,sentence
868,卸す,word
869,せがむ,word
870,うちの子供達はしょっちゅう小遣いをせがんできます。,sentence
871,受け付ける,word
872,人工乳を受け付けません。,sentence
873,引っ叩く,word
874,だからって・・・なにもひっぱたくことないじゃないか。,sentence
875,垂らす,word
876,葵,word
877,葵さんの趣味は踊ることです。,sentence
878,姓名,word
879,だらだら,word
880,そんなにだらだらするな。,sentence
881,定規,word
882,定規は直線を引くのに役立つ。,sentence
883,鎮圧,word
884,これまでアメリカは世界の警察と称して武力に頼った鎮圧を続けてきました。,sentence
885,寝返り,word
886,クッキーは寝返りを打った。,sentence
887,分厚い,word
888,あなたは、あの分厚い本を読んだのですか。,sentence
889,平仮名,word
890,綴る,word
891,あなたの名前はどうつづるのですか。,sentence
892,志す,word
893,彼が医者を志すのはありそうなことだと思った。,sentence
894,恵み,word
895,このかたは恵みとまことに満ちておられた。,sentence
896,恋する,word
897,序,word
898,序で,word
899,あなたが入れるついでに私にもコーヒーを入れてください。,sentence
900,憂える,word
901,娘は母の病気を愁えた。,sentence
902,ペース,word
903,「このペースで歩いて間に合うかな？」「間に合うに決まってんじゃん。まだあと30分もあるんだぜ」,sentence
904,戒める,word
905,彼は息子の怠惰さを戒めた。,sentence
906,請う,word
907,お腹をすかせている人がいればその人達のために食べ物を乞うた。,sentence
908,担架,word
909,ピストル,word
910,その男はピストルを額にあて、引き金を引いた。,sentence
911,捜す,word
912,ストリート,word
913,これはメイン・ストリートまでしか行かないんですが、そこから３１番に乗れますから。,sentence
914,携える,word
915,祘,kanji
916,蒜,kanji
917,大蒜,word
918,この料理はにんにくがきいている。,sentence
919,日暮れ,word
920,さもないと日暮れの前にそこにつけないでしょう。,sentence
921,長崎,word
922,「蝶々夫人」の舞台は長崎に置かれている。,sentence
923,早まる,word
924,その雑誌は早まってそのスキャンダルを報じてしまった。,sentence
925,応急,word
926,これらの建物は応急の修理が必要です。,sentence
927,春分,word
928,リムジン,word
929,リムジンはどこですか。,sentence
930,染まる,word
931,叫んでいる、狂気に染まり行く中で。,sentence
932,度目,word
933,この２度目の衝撃にわたしは泣いた。,sentence
934,殺到,word
935,その教師には質問が殺到した。,sentence
936,先立つ,word
937,このミーティングの目的は、１月の商品企画会議に先立ち、新製品のプランを考えることです。,sentence
938,洋書,word
939,その店では洋書が売られている。,sentence
940,ホームページ,word
941,トムはメアリーのためにホームページを開設した。,sentence
942,生温い,word
943,その水、生ぬるいよ。,sentence
944,生ぬるい,word
945,弄る,word
946,その鍵をいじるな！,sentence
947,発散,word
948,いかにストレスを発散するかって事が大切だね。この世の中生きていくには。,sentence
949,学業,word
950,しかし、アメリカではふつう、スポーツチームは腕で選ばれ、学業のコースは学力によって選ばれます。,sentence
951,白バイ,word
952,面倒臭い,word
953,「なんで電気つけてないの？」「つけるのめんどくさかっただけ」,sentence
954,白線,word
955,レジ,word
956,あなたに払うのか、レジで払うのか。,sentence
957,盲腸,word
958,盲腸のようですね。,sentence
959,尖る,word
960,この棒は先がとがっている。,sentence
961,直視,word
962,この世界を直視するべきだ。,sentence
963,脇腹,word
964,その馬の両脇腹は傷ついている。,sentence
965,相殺,word
966,ウェブ,word
967,ウェブ・サーバーがクッキーを利用している場合はどうなるのでしょうか。,sentence
968,督促,word
969,図書館から督促状が届いた。,sentence
970,わく,word-reading
971,なんかまだ結婚したっていう実感がわかないんだよ。,sentence
972,節句,word
973,怠け者の節句働き。,sentence
974,46,sentence-component
975,うちのお父さんってさ、四六時中仕事のことばっかり考えている仕事人間なんだ。,sentence
976,耳元,word
977,彼は私の耳元でその答えを囁いた。,sentence
978,御上手,sentence-component
979,「ついお宅のバラに見とれてしまってまして。本当に華やかですこと」「まあ、お上手ねえ。それはどうも」,sentence
980,臨む,word
981,跪,kanji
982,跪く,word
983,トムはひざまずいた。,sentence
984,臨終,word
985,魃,kanji
986,干魃,word
987,その干ばつで多くの人と動物が餓死した。,sentence
988,舅,kanji
989,舅,word
990,彼の舅は厳しいです。,sentence
991,話し手,word
992,あまりにも多くの騒音があったので、話し手は自分の声が通らなかった。,sentence
993,蕾,word
994,バラのつぼみは摘めるうちに摘め。,sentence
995,染み染み,word
996,その悲しい話は彼女にしみじみと感じられた。,sentence
997,薄まる,word
998,盲目,word
999,彼女は盲目になった。,sentence
1000,裏返す,word
1001,ベストを裏返さなくちゃ。表裏逆ですよ。,sentence
1002,シッター,word
1003,尊ぶ,word
1004,イギリス人は自由を尊ぶ国民である。,sentence
1005,貴ぶ,word
1006,ベビーシッター,word
1007,うちの子供たちは、ベビーシッターに世話をしてもらった。,sentence
1008,賛美,word
1009,外国人は富士山を賛美する。,sentence
1010,お出掛け,word
1011,いつお出かけになりますか。,sentence
1012,足し算,word
1013,うちの息子はまだちゃんと足し算ができない。,sentence
1014,批評家,word
1015,ある批評家が、バレーを描いた私の絵を見たら、生のバレー公演を見に行く必要がないと言ったことがあります。,sentence
1016,一髪,word
1017,間一髪,word
1018,そのスピードを出した車は道路に飛び出した子供を、間一髪で、避けることができた。,sentence
1019,零,word
1020,これは「零点」を意味する。,sentence
1021,0,word-component
1022,ゼロ,word
