Order,Component,Type
992,あの本はページ数が多かったよ。,sentence
993,拭,kanji
994,公認,word
995,正に,word
996,あなたの電話が鳴ったときまさに出かけようとするところだった。,sentence
997,拶,kanji
998,再生,word
999,私たちは新聞の再生利用を始めました。,sentence
1000,只,kanji
1001,只,word
1002,この新聞はタダです。,sentence
1003,拷,kanji
1004,冒頭,word
1005,残っているのは冒頭の部分だけであった。,sentence
1006,叱る,word
1007,あなたは先生にしかられましたか。,sentence
1008,挟,kanji
1009,裂,kanji
1010,分裂,word
1011,その国は戦争で分裂した。,sentence
1012,僅,kanji
1013,僅か,word
1014,ここから歩いてわずか10分です。,sentence
1015,昧,kanji
1016,分離,word
1017,11,sentence-component
1018,「彼らがいつ到着するか知っていますか」「今夜１１時３０分です」,sentence
1019,枯,kanji
1020,刑事,word
1021,その泥棒は刑事を見ると走って逃げた。,sentence
1022,踊,kanji
1023,踊る,word
1024,あなたは上手に踊れるようになるだろう。,sentence
1025,架,kanji
1026,初日,word
1027,明日は新しい職場の初日です。,sentence
1028,赤,word
1029,このはこの外は緑だが中は赤である。,sentence
1030,柄,kanji
1031,別に,word
1032,富士,sentence-component
1033,日本には、富士ほど高い山は他にない。,sentence
1034,某,kanji
1035,制定,word
1036,その法律は明治時代に制定された。,sentence
1037,低い,word
1038,あなたは私ほどに背は低くない。,sentence
1039,柔,kanji
1040,加入,word
1041,どうして旅行保険に加入したの？,sentence
1042,摘,kanji
1043,摘む,word
1044,この映画、つまんねー。,sentence
1045,り,word
1046,その事故は彼の車の運転における不注意によるものであった。,sentence
1047,抓,kanji
1048,抓る,word
1049,彼女は彼をつねった。,sentence
1050,つめる,word
1051,ちょっとつめてもらえませんか。,sentence
1052,卯,kanji
1053,柳,kanji
1054,助,word
1055,トムは呑み助だ。,sentence
1056,助教授,word
1057,ジャック,word
1058,これはジャックが建てた家だ。,sentence
1059,柵,kanji
1060,効率,word
1061,彼は事務効率をよくする案を出した。,sentence
1062,うんざり,word
1063,あいつの話を聞くと全くうんざりする。,sentence
1064,柿,kanji
1065,勝ち,word
1066,あんたの勝ちだ。,sentence
1067,全,word
1068,フランスの全人口はどのくらいですか。,sentence
1069,栃,kanji
1070,募集,word
1071,その会の会員募集に応募した。,sentence
1072,組む,word
1073,あす雨の場合は別の日程を組まなくちゃ。,sentence
1074,洞,kanji
1075,化学,word
1076,トムは化学の先生だよ。,sentence
1077,似合う,word
1078,あなたの帽子はドレスに素晴らしく似合います。,sentence
1079,津,kanji
1080,北部,word
1081,私の家は市の北部にある。,sentence
1082,頼る,word
1083,あいつのことを頼ればいいよ。,sentence
1084,洪,kanji
1085,匹,word
1086,あなたは猫を3匹飼っている。,sentence
1087,15,sentence-component
1088,15のとき、君はどんな子だった？,sentence
1089,浄,kanji
1090,導体,word
1091,半導体,word
1092,貧乏,word
1093,あなたが金持ちでも貧乏でも、私にとっては同じ事です。,sentence
1094,牲,kanji
1095,半年,word
1096,あと半年したら、彼女は外国へ行ってしまう。,sentence
1097,申し出,word
1098,あなたの申し出に同意します。,sentence
1099,狩,kanji
1100,半数,word
1101,クラスの半数の生徒はコーヒーを飲む。,sentence
1102,取れる,word
1103,あとちょっとで魚が捕れたんだよ。,sentence
1104,狭,kanji
1105,南部,word
1106,彼は南部出身に違いない。,sentence
1107,落ち着く,word
1108,「もう我慢できないっ！」「落ち着けよ。すぐそこに行くから」,sentence
1109,珍,kanji
1110,単純,word
1111,あいつってちょっと単純だよな。,sentence
1112,土曜,word
1113,その店は月曜から土曜まで開いている。,sentence
1114,土曜日,word
1115,「土曜日に映画を見に行くのはどうですか」「行きたいですね」,sentence
1116,甚,kanji
1117,博士,word
1118,博士達の意見が一致しないときは誰が決めるのか。,sentence
1119,可笑しい,word
1120,「おかしいことなんかじゃないわ。誰かがあなたにそんなことをしたら、あなたどう思う。どうする？」と彼女は言った。,sentence
1121,畏,kanji
1122,博物,word
1123,博物館,word
1124,ここから博物館までどのくらいですか。,sentence
1125,足りる,word
1126,あげたお金で足りた？,sentence
1127,疫,kanji
1128,占領,word
1129,この机は場所を占領しすぎる。,sentence
1130,向こう,word
1131,「あなたの家はどこですか」「それは向こうです」,sentence
1132,盆,kanji
1133,原理,word
1134,誰もがその考えを原理的には認めるだろう。,sentence
1135,ネクタイ,word
1136,「ネクタイどれにするの？」「昨日買ったの」,sentence
1137,盾,kanji
1138,友,word
1139,すべての人の友は誰の友でもない。,sentence
1140,奥,kanji
1141,奥さん,word
1142,あなたの奥さんと一緒に寝たいな。,sentence
1143,眉,kanji
1144,反省,word
1145,少し反省すれば、君は間違っていることがわかるでしょう。,sentence
1146,トニー,sentence-component
1147,「これは何だろう」とトニーは尋ねました。,sentence
1148,砕,kanji
1149,台風,word
1150,あの台風で、私たちは外出できなかった。,sentence
1151,遅く,word
1152,あんな夜遅くにトムに電話しなきゃよかった。,sentence
1153,窃,kanji
1154,翼,kanji
1155,右翼,word
1156,メール,word
1157,このメールを見たら、必ず12時間以内に10人に回してください。,sentence
1158,糾,kanji
1159,司法,word
1160,褒,kanji
1161,褒める,word
1162,あなたは先生にほめられましたか。,sentence
1163,耐,kanji
1164,同一,word
1165,今法律では女性が男性と同一条件で雇用されることが求められている。,sentence
1166,戦う,word
1167,あの国の女は自由のために戦っている。,sentence
1168,胆,kanji
1169,同期,word
1170,富士,word-component
1171,富士山,word
1172,あなたは今までに富士山を登ったことがありますか。,sentence
1173,胎,kanji
1174,名人,word
1175,彼はその種の問題を解決する名人だ。,sentence
1176,片付ける,word
1177,こっちのお皿は私が片付けますよ。,sentence
1178,胞,kanji
1179,溥,kanji
1180,簿,kanji
1181,名簿,word
1182,その名前では誰も学校の名簿に登録されていません。,sentence
1183,オレンジ,word
1184,あなたはりんごとオレンジではどちらが好きですか。,sentence
1185,臭,kanji
1186,命,word
1187,このため彼は命をうしなった。,sentence
1188,飲み物,word
1189,「お飲み物はいかがですか？」「すいません、いいです」,sentence
1190,茨,kanji
1191,命令,word
1192,その同じ文が命令の力を持つことがあるのだろう。,sentence
1193,被る,word
1194,「白い帽子をかぶっている男の人は誰ですか」と私は彼女に言った。,sentence
1195,荒,kanji
1196,商業,word
1197,商業の生命は正直な取引である。,sentence
1198,40,sentence-component
1199,7日間で40ドルになります。,sentence
1200,荘,kanji
1201,商社,word
1202,ニューヨークにはたくさんの商社がある。,sentence
1203,加える,word
1204,この事に加えて、ほかにもまだ理由がある。,sentence
1205,虐,kanji
1206,喜び,word
1207,この喜びを誰に伝えたいですか？,sentence
1208,職,word
1209,この職について少し説明させてください。,sentence
1210,虹,kanji
1211,回収,word
1212,追い付く,word
1213,あいつに追いつけるように、一生懸命走ってるんだよ。,sentence
1214,訂,kanji
1215,土,word
1216,かれは土に水をやった。,sentence
1217,申し訳,word
1218,お待たせして申し訳ございません。,sentence
1219,訃,kanji
1220,脱,kanji
1221,脱ぐ,word
1222,お寺に入る前に、靴を脱いでください。,sentence
1223,貞,kanji
1224,在日,word
1225,除く,word
1226,このことを除けば、彼は健康であった。,sentence
1227,赴,kanji
1228,地帯,word
1229,燃える,word
1230,あそこの建物が燃えているに違いない。,sentence
1231,軌,kanji
1232,増税,word
1233,今晩,word
1234,あなたは今晩家にいますか。,sentence
1235,郊,kanji
1236,変動,word
1237,人口は変動しないでいる。,sentence
1238,どういう,word
1239,「例えば」とはどういう意味ですか？,sentence
1240,郎,kanji
1241,私立の学校はどういう感じですか。,sentence
1242,大勢,word
1243,あなたって、家族が大勢いるの？,sentence
1244,叫ぶ,word
1245,「おいでおいで」彼女は叫びました。「こっちであそぼ」,sentence
1246,香,kanji
1247,院,word
1248,大学院,word
1249,彼は大学院で勉強を続けた。,sentence
1250,集まる,word
1251,いつか集まって一杯やらなくてはいけないね。,sentence
1252,俸,kanji
1253,大戦,word
1254,この本は第二次大戦までしか扱っていない。,sentence
1255,折る,word
1256,トムが紙飛行機を折ってるよ。,sentence
1257,倒,kanji
1258,夫妻,word
1259,スミス夫妻は今はお互いに離れて暮らしている。,sentence
1260,弱い,word
1261,それを言われると弱いなあ。,sentence
1262,倣,kanji
1263,女優,word
1264,あの人は若いころは女優をしていたそうです。,sentence
1265,英国,word
1266,あの戦争が起こった時彼は英国にいた。,sentence
1267,倹,kanji
1268,婦人,word
1269,「飲み物は無料ですか」「ご婦人に限ってです」,sentence
1270,年上,word
1271,あなたにはトムは年上すぎるのよ。,sentence
1272,冥,kanji
1273,季節,word
1274,あなたはどの季節が一番好きですか。,sentence
1275,寂,kanji
1276,寂しい,word
1277,「彼がさぁ、私が居なくて寂しいって言ってくれたの」「いいなぁ。私も言われてみたい」,sentence
